transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN2983,VIN0027,92.1,14397.57,2026-01-11 00:00:00
TXN8691,VIN0027,47.68,14623.54,2026-01-12 00:00:00
TXN4941,VIN0027,119.58,15170.55,2026-01-13 00:00:00
TXN5834,VIN0027,115.18,15516.04,2026-01-14 00:00:00
TXN2039,VIN0027,97.04,15987.23,2026-01-15 00:00:00
TXN1805,VIN0027,55.43,16287.47,2026-01-16 00:00:00
TXN8132,VIN0027,102.23,16798.22,2026-01-17 00:00:00
TXN1524,VIN0027,110.81,17077.72,2026-01-18 00:00:00
TXN8250,VIN0027,44.12,17571.46,2026-01-19 00:00:00
TXN1031,VIN0027,82.01,18125.52,2026-01-20 00:00:00
TXN3800,VIN0027,57.15,18718.46,2026-01-21 00:00:00
TXN6363,VIN0027,97.06,18927.1,2026-01-22 00:00:00
TXN8347,VIN0027,107.61,19334.14,2026-01-23 00:00:00
TXN1193,VIN0027,64.94,19677.1,2026-01-24 00:00:00
TXN7259,VIN0027,69.37,20042.93,2026-01-25 00:00:00
TXN5931,VIN0027,45.25,20488.59,2026-01-26 00:00:00
TXN9003,VIN0027,104.95,20920.52,2026-01-27 00:00:00
TXN9164,VIN0027,61.54,21450.81,2026-01-28 00:00:00
TXN6431,VIN0027,110.3,21820.91,2026-01-29 00:00:00
TXN5390,VIN0027,68.97,22061.95,2026-01-30 00:00:00
TXN3588,VIN0028,80.54,10366.25,2026-01-01 00:00:00
TXN9378,VIN0028,112.25,10911.26,2026-01-02 00:00:00
TXN4763,VIN0028,41.89,11365.47,2026-01-03 00:00:00
TXN4377,VIN0028,115.86,11702.51,2026-01-04 00:00:00
TXN8307,VIN0028,49.27,12064.5,2026-01-05 00:00:00
TXN8734,VIN0028,71.79,12617.29,2026-01-06 00:00:00
TXN3140,VIN0028,70.11,12837.89,2026-01-07 00:00:00
TXN3839,VIN0028,71.36,13131.17,2026-01-08 00:00:00
TXN4877,VIN0028,72.52,13720.75,2026-01-09 00:00:00
TXN3062,VIN0028,109.72,14284.27,2026-01-10 00:00:00
TXN2163,VIN0028,111.89,14709.87,2026-01-11 00:00:00
TXN3423,VIN0028,41.52,15007.8,2026-01-12 00:00:00
TXN1795,VIN0028,106.95,15507.77,2026-01-13 00:00:00
TXN1599,VIN0028,65.49,15744.0,2026-01-14 00:00:00
TXN7457,VIN0028,43.06,15977.71,2026-01-15 00:00:00
TXN6775,VIN0028,88.63,16275.96,2026-01-16 00:00:00
TXN2905,VIN0028,60.64,16576.37,2026-01-17 00:00:00
TXN4677,VIN0028,104.99,17113.37,2026-01-18 00:00:00
TXN2224,VIN0028,73.86,17699.15,2026-01-19 00:00:00
TXN1462,VIN0028,46.06,18006.2,2026-01-20 00:00:00
TXN7771,VIN0028,119.7,18315.71,2026-01-21 00:00:00
TXN1528,VIN0028,106.48,18730.35,2026-01-22 00:00:00
TXN4134,VIN0028,84.76,19315.38,2026-01-23 00:00:00
TXN8045,VIN0028,55.6,19676.43,2026-01-24 00:00:00
TXN7591,VIN0028,72.44,19917.91,2026-01-25 00:00:00
TXN6853,VIN0028,58.29,20347.55,2026-01-26 00:00:00
TXN1091,VIN0028,96.01,20795.06,2026-01-27 00:00:00
TXN4820,VIN0028,90.4,21354.01,2026-01-28 00:00:00
TXN1899,VIN0028,92.73,21848.17,2026-01-29 00:00:00
TXN9906,VIN0028,51.41,22266.23,2026-01-30 00:00:00
TXN7085,VIN0029,65.12,10415.48,2026-01-01 00:00:00
TXN9406,VIN0029,98.1,10867.72,2026-01-02 00:00:00
TXN4848,VIN0029,52.08,11229.04,2026-01-03 00:00:00
TXN3097,VIN0029,110.24,11440.05,2026-01-04 00:00:00
TXN3208,VIN0029,83.2,11669.94,2026-01-05 00:00:00
TXN7506,VIN0029,54.23,12145.26,2026-01-06 00:00:00
TXN4850,VIN0029,59.35,12348.83,2026-01-07 00:00:00
TXN8040,VIN0029,96.1,12599.21,2026-01-08 00:00:00
TXN9641,VIN0029,60.01,12806.76,2026-01-09 00:00:00
TXN6417,VIN0029,60.28,13307.62,2026-01-10 00:00:00
TXN8473,VIN0029,72.99,13687.56,2026-01-11 00:00:00
TXN6916,VIN0029,58.6,14251.19,2026-01-12 00:00:00
TXN6960,VIN0029,63.17,14738.11,2026-01-13 00:00:00
TXN8533,VIN0029,82.35,14996.17,2026-01-14 00:00:00
TXN6749,VIN0029,66.65,15507.56,2026-01-15 00:00:00
TXN8953,VIN0029,115.66,16068.05,2026-01-16 00:00:00
TXN9214,VIN0029,62.45,16546.61,2026-01-17 00:00:00
TXN3628,VIN0029,90.93,17027.55,2026-01-18 00:00:00
TXN8404,VIN0029,56.83,17606.31,2026-01-19 00:00:00
TXN7599,VIN0029,90.85,17977.98,2026-01-20 00:00:00
TXN8048,VIN0029,51.66,18438.16,2026-01-21 00:00:00
TXN9509,VIN0029,117.23,18730.35,2026-01-22 00:00:00
TXN3829,VIN0029,58.7,19009.63,2026-01-23 00:00:00
TXN8090,VIN0029,111.3,19490.84,2026-01-24 00:00:00
TXN6706,VIN0029,55.73,19715.8,2026-01-25 00:00:00
TXN2137,VIN0029,52.35,20140.24,2026-01-26 00:00:00
TXN4864,VIN0029,112.19,20501.04,2026-01-27 00:00:00
TXN7838,VIN0029,47.65,20714.6,2026-01-28 00:00:00
TXN5974,VIN0029,66.14,21189.6,2026-01-29 00:00:00
TXN4832,VIN0029,48.36,21711.27,2026-01-30 00:00:00
TXN9769,VIN0030,64.88,10405.45,2026-01-01 00:00:00
TXN1985,VIN0030,114.43,10621.86,2026-01-02 00:00:00
TXN4941,VIN0030,80.21,10982.62,2026-01-03 00:00:00
TXN9231,VIN0030,55.41,11413.21,2026-01-04 00:00:00
TXN1325,VIN0030,113.79,11972.11,2026-01-05 00:00:00
TXN9106,VIN0030,92.85,12446.54,2026-01-06 00:00:00
TXN1594,VIN0030,86.6,12768.71,2026-01-07 00:00:00
TXN5363,VIN0030,45.86,13317.66,2026-01-08 00:00:00
TXN6060,VIN0030,44.42,13879.98,2026-01-09 00:00:00
TXN4179,VIN0030,50.84,14382.39,2026-01-10 00:00:00
TXN5647,VIN0030,57.34,14795.05,2026-01-11 00:00:00
TXN5827,VIN0030,68.86,15142.79,2026-01-12 00:00:00
TXN1781,VIN0030,88.89,15548.81,2026-01-13 00:00:00
TXN4921,VIN0030,82.04,15779.72,2026-01-14 00:00:00
TXN2326,VIN0030,40.72,16198.03,2026-01-15 00:00:00
TXN1955,VIN0030,112.22,16708.41,2026-01-16 00:00:00
TXN7464,VIN0030,94.18,17219.84,2026-01-17 00:00:00
TXN1916,VIN0030,78.62,17633.45,2026-01-18 00:00:00
TXN5408,VIN0030,118.81,18048.83,2026-01-19 00:00:00
TXN9943,VIN0030,84.03,18450.23,2026-01-20 00:00:00
TXN7600,VIN0030,41.14,18970.45,2026-01-21 00:00:00
TXN8255,VIN0030,88.77,19448.05,2026-01-22 00:00:00
TXN2746,VIN0030,69.53,19724.95,2026-01-23 00:00:00
TXN4704,VIN0030,92.3,20107.73,2026-01-24 00:00:00
TXN9917,VIN0030,104.08,20499.71,2026-01-25 00:00:00
TXN5766,VIN0030,70.63,20904.35,2026-01-26 00:00:00
TXN3889,VIN0030,117.05,21278.58,2026-01-27 00:00:00
TXN9259,VIN0030,84.87,21603.56,2026-01-28 00:00:00
TXN9087,VIN0030,55.98,22125.96,2026-01-29 00:00:00
TXN4899,VIN0030,91.08,22518.79,2026-01-30 00:00:00
TXN6763,VIN0031,81.71,10519.05,2026-01-01 00:00:00
TXN1477,VIN0031,96.85,10946.82,2026-01-02 00:00:00
TXN2272,VIN0031,46.39,11533.11,2026-01-03 00:00:00
TXN4705,VIN0031,103.35,11783.69,2026-01-04 00:00:00
TXN1107,VIN0031,111.81,12047.45,2026-01-05 00:00:00
TXN2661,VIN0031,59.14,12433.56,2026-01-06 00:00:00
TXN3300,VIN0031,108.19,12832.16,2026-01-07 00:00:00
TXN3874,VIN0031,84.48,13360.56,2026-01-08 00:00:00
TXN5817,VIN0031,46.93,13752.67,2026-01-09 00:00:00
TXN4025,VIN0031,67.18,14172.62,2026-01-10 00:00:00
TXN2449,VIN0031,83.47,14405.51,2026-01-11 00:00:00
TXN9525,VIN0031,80.8,14870.32,2026-01-12 00:00:00
TXN1651,VIN0031,65.7,15268.4,2026-01-13 00:00:00
TXN4671,VIN0031,77.66,15779.82,2026-01-14 00:00:00
TXN3518,VIN0031,55.96,16280.67,2026-01-15 00:00:00
TXN5184,VIN0031,94.35,16780.61,2026-01-16 00:00:00
TXN1402,VIN0031,60.43,17241.93,2026-01-17 00:00:00
TXN1711,VIN0031,65.09,17705.31,2026-01-18 00:00:00
TXN1995,VIN0031,67.15,18029.38,2026-01-19 00:00:00
TXN5208,VIN0031,84.46,18329.58,2026-01-20 00:00:00
TXN3555,VIN0031,108.29,18603.74,2026-01-21 00:00:00
TXN7476,VIN0031,104.93,19139.55,2026-01-22 00:00:00
TXN8360,VIN0031,79.24,19444.45,2026-01-23 00:00:00
TXN6014,VIN0031,91.71,19901.72,2026-01-24 00:00:00
TXN9378,VIN0031,116.75,20340.95,2026-01-25 00:00:00
TXN4848,VIN0031,115.14,20724.91,2026-01-26 00:00:00
TXN5844,VIN0031,78.6,21190.76,2026-01-27 00:00:00
TXN8337,VIN0031,69.99,21584.84,2026-01-28 00:00:00
TXN1611,VIN0031,108.47,22124.37,2026-01-29 00:00:00
TXN8377,VIN0031,95.66,22427.62,2026-01-30 00:00:00
TXN9109,VIN0032,111.31,10577.19,2026-01-01 00:00:00
TXN2136,VIN0032,94.07,11129.82,2026-01-02 00:00:00
TXN7853,VIN0032,63.55,11487.47,2026-01-03 00:00:00
TXN6689,VIN0032,64.01,11891.94,2026-01-04 00:00:00
TXN6996,VIN0032,64.16,12365.03,2026-01-05 00:00:00
TXN1162,VIN0032,101.31,12724.07,2026-01-06 00:00:00
TXN3752,VIN0032,68.92,13126.75,2026-01-07 00:00:00
TXN2497,VIN0032,56.01,13571.31,2026-01-08 00:00:00
TXN7650,VIN0032,43.45,14149.22,2026-01-09 00:00:00
TXN7867,VIN0032,116.31,14480.4,2026-01-10 00:00:00
TXN5358,VIN0032,93.42,14926.63,2026-01-11 00:00:00
TXN2863,VIN0032,113.4,15191.68,2026-01-12 00:00:00
TXN7483,VIN0032,82.83,15452.14,2026-01-13 00:00:00
TXN2985,VIN0032,59.15,15736.39,2026-01-14 00:00:00
TXN4937,VIN0032,51.66,16195.17,2026-01-15 00:00:00
TXN8916,VIN0032,114.33,16409.25,2026-01-16 00:00:00
TXN6417,VIN0032,76.14,16763.69,2026-01-17 00:00:00
TXN3759,VIN0032,51.81,17265.96,2026-01-18 00:00:00
TXN9567,VIN0032,91.8,17695.35,2026-01-19 00:00:00
TXN2067,VIN0032,53.57,18189.25,2026-01-20 00:00:00
TXN8773,VIN0032,90.96,18575.3,2026-01-21 00:00:00
TXN4595,VIN0032,54.45,18881.09,2026-01-22 00:00:00
TXN3068,VIN0032,58.22,19229.03,2026-01-23 00:00:00
TXN5882,VIN0032,66.56,19620.7,2026-01-24 00:00:00
TXN6089,VIN0032,63.1,19964.79,2026-01-25 00:00:00
TXN3511,VIN0032,76.87,20354.22,2026-01-26 00:00:00
TXN7667,VIN0032,115.97,20714.83,2026-01-27 00:00:00
TXN7984,VIN0032,109.7,21253.92,2026-01-28 00:00:00
TXN5126,VIN0032,83.33,21827.46,2026-01-29 00:00:00
TXN5036,VIN0032,113.58,22206.87,2026-01-30 00:00:00
TXN6436,VIN0033,84.58,10240.58,2026-01-01 00:00:00
TXN7205,VIN0033,78.51,10688.85,2026-01-02 00:00:00
TXN6221,VIN0033,41.66,11133.89,2026-01-03 00:00:00
TXN6074,VIN0033,44.44,11572.01,2026-01-04 00:00:00
TXN5643,VIN0033,85.41,11915.5,2026-01-05 00:00:00
TXN6631,VIN0033,95.92,12124.26,2026-01-06 00:00:00
TXN2762,VIN0033,52.53,12526.31,2026-01-07 00:00:00
TXN1056,VIN0033,92.47,13074.47,2026-01-08 00:00:00
TXN3343,VIN0033,75.37,13542.76,2026-01-09 00:00:00
TXN3497,VIN0033,51.28,13933.76,2026-01-10 00:00:00
TXN8223,VIN0033,75.31,14249.24,2026-01-11 00:00:00
TXN2524,VIN0033,43.69,14527.33,2026-01-12 00:00:00
TXN9952,VIN0033,74.5,14984.37,2026-01-13 00:00:00
TXN6819,VIN0033,93.76,15184.53,2026-01-14 00:00:00
TXN7859,VIN0033,100.84,15410.83,2026-01-15 00:00:00
TXN3934,VIN0033,45.14,15915.8,2026-01-16 00:00:00
TXN5722,VIN0033,66.26,16256.11,2026-01-17 00:00:00
TXN7701,VIN0033,87.9,16775.54,2026-01-18 00:00:00
TXN1647,VIN0033,110.32,17050.65,2026-01-19 00:00:00
TXN2671,VIN0033,99.41,17568.34,2026-01-20 00:00:00
TXN7880,VIN0033,85.45,17970.76,2026-01-21 00:00:00
TXN8808,VIN0033,80.49,18247.67,2026-01-22 00:00:00
TXN3908,VIN0033,44.85,18786.56,2026-01-23 00:00:00
TXN7504,VIN0033,110.84,19240.49,2026-01-24 00:00:00
TXN1028,VIN0033,101.5,19537.33,2026-01-25 00:00:00
TXN4382,VIN0033,61.91,19926.11,2026-01-26 00:00:00
TXN4183,VIN0033,105.71,20316.4,2026-01-27 00:00:00
TXN3698,VIN0033,92.87,20896.16,2026-01-28 00:00:00
TXN5972,VIN0033,106.9,21403.97,2026-01-29 00:00:00
TXN4221,VIN0033,80.42,21886.18,2026-01-30 00:00:00
TXN5913,VIN0034,91.13,10435.43,2026-01-01 00:00:00
TXN3579,VIN0034,45.79,10769.53,2026-01-02 00:00:00
TXN3548,VIN0034,73.56,11067.21,2026-01-03 00:00:00
TXN8731,VIN0034,95.8,11300.48,2026-01-04 00:00:00
TXN1533,VIN0034,42.52,11829.01,2026-01-05 00:00:00
TXN6881,VIN0034,54.05,12078.15,2026-01-06 00:00:00
TXN8619,VIN0034,106.42,12616.58,2026-01-07 00:00:00
TXN1311,VIN0034,86.5,13167.68,2026-01-08 00:00:00
TXN6276,VIN0034,72.92,13439.9,2026-01-09 00:00:00
TXN7308,VIN0034,66.03,13707.9,2026-01-10 00:00:00
TXN3918,VIN0034,52.96,14179.37,2026-01-11 00:00:00
TXN5405,VIN0034,119.12,14720.54,2026-01-12 00:00:00
TXN9893,VIN0034,111.04,15187.6,2026-01-13 00:00:00
TXN4768,VIN0034,116.87,15677.49,2026-01-14 00:00:00
TXN8120,VIN0034,60.28,16219.29,2026-01-15 00:00:00
TXN8389,VIN0034,64.12,16566.6,2026-01-16 00:00:00
TXN9361,VIN0034,85.16,17098.66,2026-01-17 00:00:00
TXN7194,VIN0034,57.02,17695.83,2026-01-18 00:00:00
TXN8973,VIN0034,53.54,17935.49,2026-01-19 00:00:00
TXN1114,VIN0034,74.91,18223.15,2026-01-20 00:00:00
TXN7881,VIN0034,70.75,18666.07,2026-01-21 00:00:00
TXN7733,VIN0034,49.93,19134.78,2026-01-22 00:00:00
TXN6488,VIN0034,45.65,19658.59,2026-01-23 00:00:00
TXN7186,VIN0034,99.81,19892.6,2026-01-24 00:00:00
TXN5929,VIN0034,51.02,20473.19,2026-01-25 00:00:00
TXN8367,VIN0034,106.31,20858.95,2026-01-26 00:00:00
TXN9011,VIN0034,97.11,21136.79,2026-01-27 00:00:00
TXN3646,VIN0034,40.12,21569.13,2026-01-28 00:00:00
TXN8455,VIN0034,114.49,22165.74,2026-01-29 00:00:00
TXN2758,VIN0034,48.92,22458.94,2026-01-30 00:00:00
TXN1934,VIN0035,80.3,10270.72,2026-01-01 00:00:00
TXN8808,VIN0035,95.52,10552.2,2026-01-02 00:00:00
TXN3411,VIN0035,68.87,10799.05,2026-01-03 00:00:00
TXN2570,VIN0035,48.64,11062.43,2026-01-04 00:00:00
TXN8752,VIN0035,48.68,11425.38,2026-01-05 00:00:00
TXN9920,VIN0035,90.27,11911.31,2026-01-06 00:00:00
TXN1307,VIN0035,58.91,12276.51,2026-01-07 00:00:00
TXN9634,VIN0035,100.61,12501.8,2026-01-08 00:00:00
TXN5742,VIN0035,54.16,13015.84,2026-01-09 00:00:00
TXN8919,VIN0035,119.55,13439.12,2026-01-10 00:00:00
TXN8266,VIN0035,70.22,14012.68,2026-01-11 00:00:00
TXN8460,VIN0035,45.36,14410.9,2026-01-12 00:00:00
TXN8316,VIN0035,40.05,14873.27,2026-01-13 00:00:00
TXN4786,VIN0035,86.94,15329.61,2026-01-14 00:00:00
TXN9328,VIN0035,57.51,15611.1,2026-01-15 00:00:00
TXN4752,VIN0035,95.98,16075.35,2026-01-16 00:00:00
TXN2942,VIN0035,77.33,16438.82,2026-01-17 00:00:00
TXN4944,VIN0035,70.17,17008.95,2026-01-18 00:00:00
TXN3337,VIN0035,101.01,17214.3,2026-01-19 00:00:00
TXN7912,VIN0035,86.27,17747.46,2026-01-20 00:00:00
TXN7733,VIN0035,96.95,18216.93,2026-01-21 00:00:00
TXN5141,VIN0035,75.18,18651.95,2026-01-22 00:00:00
TXN6650,VIN0035,58.08,19063.4,2026-01-23 00:00:00
TXN2797,VIN0035,106.88,19336.9,2026-01-24 00:00:00
TXN7241,VIN0035,108.41,19785.9,2026-01-25 00:00:00
TXN9267,VIN0035,79.32,20350.78,2026-01-26 00:00:00
TXN6143,VIN0035,83.42,20555.5,2026-01-27 00:00:00
TXN5778,VIN0035,79.32,21045.8,2026-01-28 00:00:00
TXN1674,VIN0035,73.62,21249.61,2026-01-29 00:00:00
TXN1558,VIN0035,59.27,21677.97,2026-01-30 00:00:00
TXN4165,VIN0036,43.62,10324.7,2026-01-01 00:00:00
TXN5856,VIN0036,96.89,10782.89,2026-01-02 00:00:00
TXN7502,VIN0036,78.36,11092.09,2026-01-03 00:00:00
TXN4997,VIN0036,79.17,11395.03,2026-01-04 00:00:00
TXN7493,VIN0036,85.35,11852.1,2026-01-05 00:00:00
TXN6512,VIN0036,51.26,12230.05,2026-01-06 00:00:00
TXN5320,VIN0036,110.68,12651.39,2026-01-07 00:00:00
TXN7122,VIN0036,104.6,13071.23,2026-01-08 00:00:00
TXN6543,VIN0036,117.2,13557.96,2026-01-09 00:00:00
TXN4259,VIN0036,76.75,14073.35,2026-01-10 00:00:00
TXN3547,VIN0036,57.84,14368.29,2026-01-11 00:00:00
TXN3318,VIN0036,117.62,14652.74,2026-01-12 00:00:00
TXN1986,VIN0036,79.5,15233.95,2026-01-13 00:00:00
TXN4742,VIN0036,61.75,15608.42,2026-01-14 00:00:00
TXN2662,VIN0036,94.84,15892.6,2026-01-15 00:00:00
TXN2426,VIN0036,118.16,16101.43,2026-01-16 00:00:00
TXN1514,VIN0036,72.28,16645.24,2026-01-17 00:00:00
TXN6812,VIN0036,97.42,17151.27,2026-01-18 00:00:00
TXN8355,VIN0036,102.21,17558.15,2026-01-19 00:00:00
TXN4977,VIN0036,66.97,17772.1,2026-01-20 00:00:00
TXN7035,VIN0036,62.46,18170.68,2026-01-21 00:00:00
TXN5045,VIN0036,61.72,18379.59,2026-01-22 00:00:00
TXN4498,VIN0036,71.2,18618.62,2026-01-23 00:00:00
TXN9140,VIN0036,46.83,19154.57,2026-01-24 00:00:00
TXN4737,VIN0036,81.58,19591.36,2026-01-25 00:00:00
TXN9280,VIN0036,62.67,19962.49,2026-01-26 00:00:00
TXN3286,VIN0036,77.51,20548.35,2026-01-27 00:00:00
TXN3812,VIN0036,68.38,21027.17,2026-01-28 00:00:00
TXN8352,VIN0036,76.87,21582.98,2026-01-29 00:00:00
TXN6886,VIN0036,59.65,22173.08,2026-01-30 00:00:00
TXN4657,VIN0037,83.62,10413.1,2026-01-01 00:00:00
TXN8456,VIN0037,80.07,10948.56,2026-01-02 00:00:00
TXN1034,VIN0037,43.25,11218.75,2026-01-03 00:00:00
TXN3901,VIN0037,60.55,11562.15,2026-01-04 00:00:00
TXN6522,VIN0037,105.18,12024.59,2026-01-05 00:00:00
TXN6459,VIN0037,104.34,12258.06,2026-01-06 00:00:00
TXN4451,VIN0037,73.38,12466.54,2026-01-07 00:00:00
TXN5600,VIN0037,67.37,12708.79,2026-01-08 00:00:00
TXN6253,VIN0037,93.28,13034.89,2026-01-09 00:00:00
TXN6554,VIN0037,102.39,13346.6,2026-01-10 00:00:00
TXN1568,VIN0037,88.25,13865.01,2026-01-11 00:00:00
TXN4646,VIN0037,91.81,14234.32,2026-01-12 00:00:00
TXN9261,VIN0037,72.17,14515.62,2026-01-13 00:00:00
TXN7605,VIN0037,68.21,14721.58,2026-01-14 00:00:00
TXN5501,VIN0037,105.03,15096.04,2026-01-15 00:00:00
TXN4409,VIN0037,60.72,15448.35,2026-01-16 00:00:00
TXN2402,VIN0037,60.73,15796.78,2026-01-17 00:00:00
TXN5884,VIN0037,49.89,16391.79,2026-01-18 00:00:00
TXN9336,VIN0037,88.67,16611.41,2026-01-19 00:00:00
TXN2182,VIN0037,96.24,17052.3,2026-01-20 00:00:00
TXN8539,VIN0037,41.76,17343.98,2026-01-21 00:00:00
TXN7391,VIN0037,85.53,17682.05,2026-01-22 00:00:00
TXN5419,VIN0037,111.91,18040.89,2026-01-23 00:00:00
TXN8239,VIN0037,66.27,18309.87,2026-01-24 00:00:00
TXN6312,VIN0037,66.13,18624.84,2026-01-25 00:00:00
TXN1332,VIN0037,108.26,19092.18,2026-01-26 00:00:00
TXN1088,VIN0037,106.22,19548.41,2026-01-27 00:00:00
TXN4767,VIN0037,75.92,19960.95,2026-01-28 00:00:00
TXN1333,VIN0037,84.28,20526.52,2026-01-29 00:00:00
TXN5032,VIN0037,85.2,21069.42,2026-01-30 00:00:00
TXN2546,VIN0038,87.06,10532.93,2026-01-01 00:00:00
TXN5147,VIN0038,109.5,10841.76,2026-01-02 00:00:00
TXN6487,VIN0038,52.83,11358.74,2026-01-03 00:00:00
TXN7073,VIN0038,107.5,11653.61,2026-01-04 00:00:00
TXN7738,VIN0038,115.55,12003.78,2026-01-05 00:00:00
TXN8822,VIN0038,94.05,12231.27,2026-01-06 00:00:00
TXN4337,VIN0038,86.19,12652.23,2026-01-07 00:00:00
TXN4132,VIN0038,109.47,13108.23,2026-01-08 00:00:00
TXN9225,VIN0038,76.96,13584.55,2026-01-09 00:00:00
TXN3471,VIN0038,106.43,13892.78,2026-01-10 00:00:00
TXN8942,VIN0038,103.69,14455.09,2026-01-11 00:00:00
TXN9168,VIN0038,63.28,14808.64,2026-01-12 00:00:00
TXN9555,VIN0038,90.34,15345.14,2026-01-13 00:00:00
TXN3522,VIN0038,51.51,15683.3,2026-01-14 00:00:00
TXN6070,VIN0038,71.79,16018.77,2026-01-15 00:00:00
TXN8859,VIN0038,89.01,16387.24,2026-01-16 00:00:00
TXN3595,VIN0038,57.56,16869.22,2026-01-17 00:00:00
TXN4871,VIN0038,79.58,17145.11,2026-01-18 00:00:00
TXN6153,VIN0038,72.31,17740.31,2026-01-19 00:00:00
TXN6142,VIN0038,45.82,18248.35,2026-01-20 00:00:00
TXN4482,VIN0038,62.03,18631.91,2026-01-21 00:00:00
TXN7350,VIN0038,103.28,19006.07,2026-01-22 00:00:00
TXN1187,VIN0038,78.14,19541.03,2026-01-23 00:00:00
TXN4755,VIN0038,66.26,20012.96,2026-01-24 00:00:00
TXN6407,VIN0038,81.05,20578.91,2026-01-25 00:00:00
TXN5487,VIN0038,63.82,20908.72,2026-01-26 00:00:00
TXN7833,VIN0038,61.72,21113.75,2026-01-27 00:00:00
TXN1336,VIN0038,48.39,21478.34,2026-01-28 00:00:00
TXN9548,VIN0038,93.11,21848.18,2026-01-29 00:00:00
TXN5431,VIN0038,70.94,22343.69,2026-01-30 00:00:00
TXN4543,VIN0039,116.81,10381.65,2026-01-01 00:00:00
TXN9832,VIN0039,105.59,10952.93,2026-01-02 00:00:00
TXN5388,VIN0039,49.87,11332.37,2026-01-03 00:00:00
TXN1978,VIN0039,59.24,11698.53,2026-01-04 00:00:00
TXN6944,VIN0039,110.77,12001.58,2026-01-05 00:00:00
TXN9594,VIN0039,64.5,12286.43,2026-01-06 00:00:00
TXN8759,VIN0039,107.59,12614.4,2026-01-07 00:00:00
TXN9880,VIN0039,99.88,12814.6,2026-01-08 00:00:00
TXN2042,VIN0039,73.0,13264.08,2026-01-09 00:00:00
TXN5100,VIN0039,75.13,13709.24,2026-01-10 00:00:00
TXN4489,VIN0039,118.94,14045.72,2026-01-11 00:00:00
TXN8669,VIN0039,98.52,14368.45,2026-01-12 00:00:00
TXN6959,VIN0039,112.09,14831.37,2026-01-13 00:00:00
TXN4541,VIN0039,49.78,15352.28,2026-01-14 00:00:00
TXN7454,VIN0039,113.65,15607.73,2026-01-15 00:00:00
TXN7739,VIN0039,114.85,15881.91,2026-01-16 00:00:00
TXN7071,VIN0039,47.07,16391.6,2026-01-17 00:00:00
TXN7172,VIN0039,72.86,16968.35,2026-01-18 00:00:00
TXN8132,VIN0039,90.35,17474.12,2026-01-19 00:00:00
TXN4668,VIN0039,80.74,17799.74,2026-01-20 00:00:00
TXN6142,VIN0039,64.15,18234.31,2026-01-21 00:00:00
TXN3399,VIN0039,82.74,18832.67,2026-01-22 00:00:00
TXN9096,VIN0039,73.23,19219.32,2026-01-23 00:00:00
TXN2308,VIN0039,75.09,19762.56,2026-01-24 00:00:00
TXN2480,VIN0039,58.83,20107.52,2026-01-25 00:00:00
TXN7298,VIN0039,83.89,20372.59,2026-01-26 00:00:00
TXN3706,VIN0039,51.08,20598.48,2026-01-27 00:00:00
TXN1793,VIN0039,101.8,20860.25,2026-01-28 00:00:00
TXN2636,VIN0039,91.18,21137.94,2026-01-29 00:00:00
TXN3094,VIN0039,108.66,21633.07,2026-01-30 00:00:00
TXN7324,VIN0040,83.33,10204.85,2026-01-01 00:00:00
TXN6892,VIN0040,74.35,10589.01,2026-01-02 00:00:00
TXN1325,VIN0040,108.87,10869.42,2026-01-03 00:00:00
TXN4760,VIN0040,48.12,11330.48,2026-01-04 00:00:00
TXN5415,VIN0040,62.06,11535.61,2026-01-05 00:00:00
TXN7952,VIN0040,45.87,12036.89,2026-01-06 00:00:00
TXN2247,VIN0040,97.07,12381.29,2026-01-07 00:00:00
TXN6796,VIN0040,102.21,12778.4,2026-01-08 00:00:00
TXN8196,VIN0040,77.23,13373.3,2026-01-09 00:00:00
TXN7180,VIN0040,76.91,13828.71,2026-01-10 00:00:00
TXN9845,VIN0040,41.47,14089.5,2026-01-11 00:00:00
TXN5428,VIN0040,45.77,14467.13,2026-01-12 00:00:00
TXN1610,VIN0040,57.4,14702.18,2026-01-13 00:00:00
TXN2091,VIN0040,65.85,14902.26,2026-01-14 00:00:00
TXN8114,VIN0040,102.49,15159.7,2026-01-15 00:00:00
TXN8682,VIN0040,117.58,15635.47,2026-01-16 00:00:00
TXN7150,VIN0040,49.81,16110.14,2026-01-17 00:00:00
TXN6457,VIN0040,74.51,16684.44,2026-01-18 00:00:00
TXN5078,VIN0040,60.84,17146.49,2026-01-19 00:00:00
TXN1275,VIN0040,91.71,17545.07,2026-01-20 00:00:00
TXN7678,VIN0040,83.88,17807.12,2026-01-21 00:00:00
TXN6583,VIN0040,57.93,18075.84,2026-01-22 00:00:00
TXN7437,VIN0040,87.59,18284.94,2026-01-23 00:00:00
TXN7124,VIN0040,83.1,18713.93,2026-01-24 00:00:00
TXN3380,VIN0040,102.51,19086.81,2026-01-25 00:00:00
TXN1780,VIN0040,105.3,19333.01,2026-01-26 00:00:00
TXN4076,VIN0040,97.55,19687.74,2026-01-27 00:00:00
TXN4507,VIN0040,82.32,19903.5,2026-01-28 00:00:00
TXN5557,VIN0040,67.44,20343.01,2026-01-29 00:00:00
TXN3242,VIN0040,47.79,20597.2,2026-01-30 00:00:00
